ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0042581	specific granule	7/256	160/19869	0.00477728530789993	0.0336116144877245	0.0287355507242101	LRG1/ADAM10/MMP25/SLPI/ADAM8/CTSD/ANXA3	7
CC	GO:0070820	tertiary granule	7/256	164/19869	0.00545760357005109	0.0370740656310367	0.0316957013142713	LRG1/ADAM10/CSTB/CTSS/CST3/ADAM8/CTSD	7
MF	GO:0005201	extracellular matrix structural constituent	61/252	173/18432	8.95017591971959e-71	2.18384292441158e-68	1.37550072029375e-68	PCOLCE/PODN/VWA1/EFEMP2/COL5A2/COL14A1/OGN/FBN1/FRAS1/FBN3/LAMC2/EFEMP1/TNXB/COL4A5/HSPG2/ELN/EDIL3/LAMC1/ECM1/LAMA5/FMOD/FBLN2/VCAN/LAMA1/COL12A1/CTHRC1/COL21A1/TGFBI/COMP/MMRN1/PXDN/MGP/BGN/MFAP4/EMILIN3/FGB/COL18A1/LAMA3/FBLN1/MATN2/MFAP2/LUM/TNC/POSTN/COL27A1/EMILIN1/DCN/AGRN/COL5A3/MFGE8/LAMB1/LTBP1/LAMB3/SPON1/HMCN2/COL6A2/HAPLN4/LTBP4/FBN2/LAMA4/MUC6	61
MF	GO:0048018	receptor ligand activity	57/252	491/18432	1.2996622163678e-36	1.58558790396871e-34	9.98687808366833e-35	GDF15/FGF9/IL1A/OGN/FBN1/IL17C/IL15/PTN/LEFTY1/FGF11/TNF/IL13/GAS6/CCL21/PDGFD/TNFSF12/PF4/EFEMP1/CCL4/PDGFA/FGF18/SEMA4B/EBI3/CLEC11A/CSF3/IGF1/CTF1/F2/WNT9A/TNFSF10/C1QTNF4/SEMA6C/NGF/CX3CL1/SEMA4A/CXCL14/TGFB1/GDF11/PDGFC/MDK/WNT4/CCL14/EPO/LIF/VEGFB/CLCF1/WNT5A/IGF2/LTB/SEMA4C/ARTN/CCL5/SPP1/CCL3/SEMA3C/TIMP1/TNFSF13	57
MF	GO:0030546	signaling receptor activator activity	57/252	498/18432	2.83900981861629e-36	2.30906131914125e-34	1.45436994216834e-34	GDF15/FGF9/IL1A/OGN/FBN1/IL17C/IL15/PTN/LEFTY1/FGF11/TNF/IL13/GAS6/CCL21/PDGFD/TNFSF12/PF4/EFEMP1/CCL4/PDGFA/FGF18/SEMA4B/EBI3/CLEC11A/CSF3/IGF1/CTF1/F2/WNT9A/TNFSF10/C1QTNF4/SEMA6C/NGF/CX3CL1/SEMA4A/CXCL14/TGFB1/GDF11/PDGFC/MDK/WNT4/CCL14/EPO/LIF/VEGFB/CLCF1/WNT5A/IGF2/LTB/SEMA4C/ARTN/CCL5/SPP1/CCL3/SEMA3C/TIMP1/TNFSF13	57
MF	GO:0005125	cytokine activity	33/252	237/18432	8.35539894147137e-24	5.09679335429753e-22	3.2102322248811e-22	GDF15/IL1A/IL17C/IL15/LEFTY1/TNF/IL13/CCL21/TNFSF12/PF4/CCL4/EBI3/CSF3/CTF1/WNT9A/TNFSF10/C1QTNF4/CX3CL1/CXCL14/TGFB1/GDF11/WNT4/CCL14/EPO/LIF/CLCF1/WNT5A/LTB/CCL5/SPP1/CCL3/TIMP1/TNFSF13	33
MF	GO:0004222	metalloendopeptidase activity	23/252	112/18432	7.61194331921657e-21	3.71462833977769e-19	2.33967099916973e-19	ADAMTS15/ADAMTS10/MMP7/ADAM10/ADAMTS7/ADAM11/ADAMTS19/ADAMTS8/ADAMTS6/MMP2/MMP24/ADAM28/ADAM12/ADAM9/MMP16/MMP25/ADAMTS12/MMP17/MMP23B/ADAMTS9/ADAM8/ADAMTS1/MMP15	23
MF	GO:0005539	glycosaminoglycan binding	30/252	237/18432	1.70066615900141e-20	6.91604237993907e-19	4.3560922669159e-19	PCOLCE/ADAMTS15/FGF9/EFEMP2/FBN1/PTN/LAMC2/PF4/TNXB/F2/ADAMTS8/SULF1/VCAN/SFRP1/HYAL2/COMP/BGN/MDK/VEGFB/CLEC3B/SERPINA10/POSTN/DCN/AGRN/RSPO3/COL5A3/ADAMTS1/HAPLN4/LTBP4/FSTL1	30
MF	GO:0008083	growth factor activity	25/252	162/18432	2.26888855411686e-19	7.90869724577877e-18	4.98131923159491e-18	GDF15/FGF9/OGN/PTN/LEFTY1/FGF11/PDGFD/EFEMP1/PDGFA/FGF18/CLEC11A/CSF3/IGF1/F2/NGF/TGFB1/GDF11/PDGFC/MDK/LIF/VEGFB/CLCF1/IGF2/ARTN/TIMP1	25
MF	GO:0005126	cytokine receptor binding	30/252	273/18432	1.00428388177292e-18	3.06306583940741e-17	1.92928219393219e-17	IL1A/LRG1/IL15/LEFTY1/TNF/IL13/CCL21/TNFSF12/PF4/CCL4/EBI3/CSF3/CTF1/TNFSF10/ECM1/S100A14/NGF/CX3CL1/PXDN/CXCL14/TGFB1/CCL14/EPO/LIF/VEGFB/CLCF1/LTB/CCL5/CCL3/TNFSF13	30
MF	GO:0004175	endopeptidase activity	36/252	426/18432	1.69202131922831e-18	4.58725779879676e-17	2.88929956265888e-17	F12/ADAMTS15/ADAMTS10/MMP7/ADAM10/ADAMTS7/ADAM11/CTSS/ADAMTS19/F2/HTRA3/ADAMTS8/ADAMTS6/MMP2/CTSK/MMP24/CTSW/F10/ADAM28/SFRP1/ADAM12/PRSS12/ADAM9/CTSV/MMP16/MMP25/CTSO/ADAMTS12/MMP17/MMP23B/ADAMTS9/ADAM8/CTSD/ST14/ADAMTS1/MMP15	36
MF	GO:0005178	integrin binding	23/252	156/18432	1.88272667556074e-17	4.59385308836819e-16	2.89345362770387e-16	FBN1/ADAM10/PTN/ADAM11/TNXB/EDIL3/IGF1/ADAMTS8/LAMA5/ANXA7/LGALS8/TGFBI/COMP/ADAM9/CX3CL1/LAMA3/FBLN1/IGF2/EMILIN1/SPP1/MFGE8/LAMB1/LTBP4	23
MF	GO:0005518	collagen binding	17/252	69/18432	3.75211422443558e-17	8.32287155238437e-16	5.24218829442674e-16	PCOLCE/PODN/COL14A1/CTSS/TNXB/PDGFA/CTSK/TGFBI/COMP/ADAM9/C1QTNF1/LOX/LUM/DCN/COL5A3/SPARCL1/COL6A2	17
MF	GO:0008237	metallopeptidase activity	23/252	184/18432	7.85291360954529e-16	1.59675910060754e-14	1.00572402367861e-14	ADAMTS15/ADAMTS10/MMP7/ADAM10/ADAMTS7/ADAM11/ADAMTS19/ADAMTS8/ADAMTS6/MMP2/MMP24/ADAM28/ADAM12/ADAM9/MMP16/MMP25/ADAMTS12/MMP17/MMP23B/ADAMTS9/ADAM8/ADAMTS1/MMP15	23
MF	GO:0008201	heparin binding	22/252	171/18432	1.84662106250718e-15	3.46596568655193e-14	2.18305000102063e-14	PCOLCE/ADAMTS15/FGF9/EFEMP2/FBN1/PTN/LAMC2/PF4/TNXB/F2/ADAMTS8/SFRP1/COMP/MDK/VEGFB/CLEC3B/SERPINA10/POSTN/RSPO3/COL5A3/ADAMTS1/FSTL1	22
MF	GO:0050840	extracellular matrix binding	14/252	56/18432	1.93422453519482e-14	3.37107704705383e-13	2.1232840762289e-13	ADAMTS15/CTSS/ELN/ECM1/FBLN2/GPC1/TGFBI/ADAM9/PXDN/BGN/DCN/AGRN/SPP1/SPARCL1	14
MF	GO:0004866	endopeptidase inhibitor activity	20/252	180/18432	6.13435007741401e-13	9.97854279259346e-12	6.28501832492944e-12	CPAMD8/CSTB/GAS6/SERPINA3/SERPINF1/CST4/NGF/SERPINB1/CST3/SERPING1/CST7/ANXA2/CRIM1/SLPI/CST2/SERPINA10/SERPINF2/CST1/PZP/TIMP1	20
MF	GO:0061134	peptidase regulator activity	22/252	232/18432	1.06579896402929e-12	1.62534342014466e-11	1.02372795229129e-11	PCOLCE/CPAMD8/CSTB/GAS6/SERPINA3/SERPINF1/CST4/NGF/SERPINB1/CST3/SERPING1/CST7/ANXA2/CRIM1/FBLN1/SLPI/CST2/SERPINA10/SERPINF2/CST1/PZP/TIMP1	22
MF	GO:0030414	peptidase inhibitor activity	20/252	187/18432	1.26124897632925e-12	1.81026323661375e-11	1.14020031296638e-11	CPAMD8/CSTB/GAS6/SERPINA3/SERPINF1/CST4/NGF/SERPINB1/CST3/SERPING1/CST7/ANXA2/CRIM1/SLPI/CST2/SERPINA10/SERPINF2/CST1/PZP/TIMP1	20
MF	GO:0061135	endopeptidase regulator activity	20/252	194/18432	2.51342616688788e-12	3.40708880400358e-11	2.1459662009686e-11	CPAMD8/CSTB/GAS6/SERPINA3/SERPINF1/CST4/NGF/SERPINB1/CST3/SERPING1/CST7/ANXA2/CRIM1/SLPI/CST2/SERPINA10/SERPINF2/CST1/PZP/TIMP1	20
MF	GO:1901681	sulfur compound binding	23/252	270/18432	3.01554962732117e-12	3.87260057403351e-11	2.43917033567253e-11	PCOLCE/ADAMTS15/FGF9/EFEMP2/FBN1/PTN/LAMC2/PF4/TNXB/F2/ADAMTS8/SFRP1/COMP/MDK/VEGFB/CLEC3B/SERPINA10/POSTN/AGRN/RSPO3/COL5A3/ADAMTS1/FSTL1	23
MF	GO:0004857	enzyme inhibitor activity	27/252	395/18432	6.56058830136343e-12	8.00391772766339e-11	5.04129416841611e-11	ANXA5/CPAMD8/PTN/CSTB/GAS6/ANXA1/ANGPTL4/SERPINA3/SERPINF1/CST4/HYAL2/NGF/SERPINB1/CST3/SERPING1/CST7/ANXA2/CRIM1/SLPI/ANXA4/CST2/SERPINA10/SERPINF2/CST1/ANXA3/PZP/TIMP1	27
MF	GO:0097493	structural molecule activity conferring elasticity	7/252	11/18432	2.5880496802343e-11	3.00706724751033e-10	1.89401129480806e-10	FBN1/ELN/LAMC1/FBLN2/EMILIN3/EMILIN1/FBN2	7
MF	GO:0048306	calcium-dependent protein binding	13/252	81/18432	7.0397319686932e-11	7.80770272891428e-10	4.91770749966128e-10	S100A6/S100A2/S100A4/S100A3/ANXA1/S100A14/ANXA7/S100A1/S100A10/ANXA2/ANXA4/S100A11/ANXA3	13
MF	GO:0031418	L-ascorbic acid binding	8/252	20/18432	1.1943473903161e-10	1.26704679668317e-09	7.98053633803892e-10	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	8
MF	GO:0030021	extracellular matrix structural constituent conferring compression resistance	8/252	22/18432	2.96093364827879e-10	3.01028254241677e-09	1.89603645898554e-09	PODN/OGN/HSPG2/FMOD/VCAN/BGN/LUM/DCN	8
MF	GO:0030246	carbohydrate binding	20/252	275/18432	1.37168139952028e-09	1.33876104593179e-08	8.43223091915623e-09	FREM1/OGFOD2/PTN/LGALS9/PLOD2/EGLN1/CLEC11A/COLEC11/CLEC10A/PLOD3/LGALS2/LGALS8/VCAN/OGFOD1/CLEC2B/CLEC3B/P4HTM/EGLN2/P4HA1/COLEC12	20
MF	GO:0030020	extracellular matrix structural constituent conferring tensile strength	9/252	41/18432	3.46156712052302e-09	3.24854760541392e-08	2.04610850039013e-08	COL5A2/COL14A1/COL4A5/COL12A1/COL21A1/COL18A1/COL27A1/COL5A3/COL6A2	9
MF	GO:0048029	monosaccharide binding	11/252	72/18432	3.63367350489864e-09	3.28376420442692e-08	2.068289792262e-08	OGFOD2/LGALS9/PLOD2/EGLN1/COLEC11/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1/COLEC12	11
MF	GO:0004867	serine-type endopeptidase inhibitor activity	11/252	98/18432	9.85320021662674e-08	8.58636018877473e-07	5.40814748732145e-07	CPAMD8/SERPINA3/SERPINF1/SERPINB1/SERPING1/ANXA2/CRIM1/SLPI/SERPINA10/SERPINF2/PZP	11
MF	GO:0008009	chemokine activity	8/252	49/18432	3.03587181325504e-07	2.55431973253183e-06	1.60884676854895e-06	CCL21/PF4/CCL4/CX3CL1/CXCL14/CCL14/CCL5/CCL3	8
MF	GO:0031543	peptidyl-proline dioxygenase activity	5/252	12/18432	3.36235242217389e-07	2.7347133033681e-06	1.7224682583768e-06	EGLN1/OGFOD1/P4HTM/EGLN2/P4HA1	5
MF	GO:0042379	chemokine receptor binding	9/252	71/18432	5.14943354372564e-07	4.05310253119051e-06	2.55286009298453e-06	CCL21/PF4/CCL4/S100A14/CX3CL1/CXCL14/CCL14/CCL5/CCL3	9
MF	GO:0004859	phospholipase inhibitor activity	5/252	13/18432	5.40290976741844e-07	4.11971869765656e-06	2.5948185067207e-06	ANXA5/ANXA1/ANXA2/ANXA4/ANXA3	5
MF	GO:0043236	laminin binding	6/252	28/18432	1.80129776398579e-06	1.33186864973495e-05	8.38881893275678e-06	CTSS/ECM1/GPC1/ADAM9/PXDN/AGRN	6
MF	GO:0019838	growth factor binding	11/252	132/18432	2.02319867656553e-06	1.45194257965291e-05	9.14510856899589e-06	KAZALD1/IGFBP2/PDGFA/GPC1/HYAL2/PXDN/LTBP3/LTBP1/TSKU/IGFBP6/LTBP4	11
MF	GO:0055102	lipase inhibitor activity	5/252	17/18432	2.48392121467703e-06	1.69603282799133e-05	1.06825191064165e-05	ANXA5/ANXA1/ANXA2/ANXA4/ANXA3	5
MF	GO:0008236	serine-type peptidase activity	13/252	192/18432	2.50234351670852e-06	1.69603282799133e-05	1.06825191064165e-05	F12/MMP7/CTSS/F2/HTRA3/MMP2/CTSA/CTSK/F10/PRSS12/CTSV/ADAM8/ST14	13
MF	GO:0017171	serine hydrolase activity	13/252	196/18432	3.14448663411435e-06	2.07366145601054e-05	1.30610255641734e-05	F12/MMP7/CTSS/F2/HTRA3/MMP2/CTSA/CTSK/F10/PRSS12/CTSV/ADAM8/ST14	13
MF	GO:0002020	protease binding	11/252	139/18432	3.35759884996567e-06	2.12807324056851e-05	1.34037399966782e-05	CSTB/TNF/ECM1/ADAMTSL4/COMP/CST3/ANXA2/SERPINF2/FAM20C/PZP/TIMP1	11
MF	GO:0001968	fibronectin binding	6/252	31/18432	3.40142854025294e-06	2.12807324056851e-05	1.34037399966782e-05	FSTL3/CTSS/MMP2/CTSK/FBLN1/IGFBP6	6
MF	GO:0070851	growth factor receptor binding	11/252	140/18432	3.60045994158781e-06	2.19628056436856e-05	1.38333460913637e-05	FGF9/IL1A/PDGFD/EFEMP1/PDGFA/FGF18/CSF3/ECM1/PDGFC/VEGFB/ARTN	11
MF	GO:0004252	serine-type endopeptidase activity	12/252	174/18432	5.0636242634235e-06	3.01347395189106e-05	1.89804657884424e-05	F12/MMP7/CTSS/F2/HTRA3/MMP2/CTSK/F10/PRSS12/CTSV/ADAM8/ST14	12
MF	GO:0043394	proteoglycan binding	6/252	36/18432	8.49776230360241e-06	4.93679524304521e-05	3.10945688302243e-05	CTSS/CTSK/COMP/TNC/AGRN/COL5A3	6
MF	GO:0005109	frizzled binding	6/252	37/18432	1.00271295594975e-05	5.689813052366e-05	3.58374765161965e-05	WNT9A/SFRP1/CTHRC1/WNT4/WNT5A/RSPO3	6
MF	GO:0004869	cysteine-type endopeptidase inhibitor activity	7/252	56/18432	1.07632454944944e-05	5.96870886512872e-05	3.7594111057325e-05	CSTB/GAS6/CST4/CST3/CST7/CST2/CST1	7
MF	GO:0001664	G protein-coupled receptor binding	15/252	289/18432	1.11764805814332e-05	6.06013613748822e-05	3.81699687693391e-05	CCL21/PF4/CCL4/WNT9A/S100A14/SFRP1/CTHRC1/CX3CL1/CXCL14/WNT4/CCL14/WNT5A/CCL5/RSPO3/CCL3	15
MF	GO:0030215	semaphorin receptor binding	5/252	23/18432	1.26301716434099e-05	6.69948234998264e-05	4.21969121267242e-05	SEMA4B/SEMA6C/SEMA4A/SEMA4C/SEMA3C	5
MF	GO:0016706	2-oxoglutarate-dependent dioxygenase activity	7/252	60/18432	1.71101486016434e-05	8.88271544425742e-05	5.59480782942875e-05	PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	7
MF	GO:0050431	transforming growth factor beta binding	5/252	25/18432	1.95016539279399e-05	9.91334074670279e-05	6.24395059973515e-05	HYAL2/LTBP3/LTBP1/TSKU/LTBP4	5
MF	GO:0044548	S100 protein binding	4/252	14/18432	3.0660279009359e-05	0.000152675675067012	9.61632811034677e-05	S100A6/S100A1/ANXA2/S100A11	4
MF	GO:0045499	chemorepellent activity	5/252	28/18432	3.48858520150422e-05	0.000170242957833406	0.000107228092509393	SEMA4B/SEMA6C/SEMA4A/SEMA4C/SEMA3C	5
MF	GO:0051213	dioxygenase activity	8/252	93/18432	4.08641253149644e-05	0.000193849996093441	0.000122097063976024	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	8
MF	GO:0048020	CCR chemokine receptor binding	6/252	47/18432	4.13122942494218e-05	0.000193849996093441	0.000122097063976024	CCL21/CCL4/CX3CL1/CCL14/CCL5/CCL3	6
MF	GO:0032813	tumor necrosis factor receptor superfamily binding	6/252	49/18432	5.25881328769998e-05	0.000242103857018641	0.000152489918570844	TNF/TNFSF12/TNFSF10/NGF/LTB/TNFSF13	6
MF	GO:0005164	tumor necrosis factor receptor binding	5/252	31/18432	5.83272144375116e-05	0.000263552598569497	0.000165999479685705	TNF/TNFSF12/TNFSF10/LTB/TNFSF13	5
MF	GO:0005544	calcium-dependent phospholipid binding	6/252	54/18432	9.17445493400197e-05	0.000407012182526633	0.000256357975189337	ANXA5/ANXA1/ANXA7/ANXA2/ANXA4/ANXA3	6
MF	GO:0042056	chemoattractant activity	5/252	36/18432	0.000122401568131315	0.000533321118286442	0.000335914077954359	CX3CL1/VEGFB/WNT5A/CCL5/CCL3	5
MF	GO:0035374	chondroitin sulfate binding	3/252	10/18432	0.000282257308371428	0.00120825935513383	0.000761026168462208	PTN/MDK/AGRN	3
MF	GO:0031406	carboxylic acid binding	9/252	171/18432	0.000589455365394549	0.00247948170456765	0.00156170978803657	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/AGRN/P4HA1	9
MF	GO:0043177	organic acid binding	8/252	137/18432	0.000599546805612669	0.00247948170456765	0.00156170978803657	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	8
MF	GO:0017147	Wnt-protein binding	4/252	30/18432	0.000706820136640186	0.00287440188900342	0.00181045157806083	SFRP1/CTHRC1/SFRP4/SFRP5	4
MF	GO:0005161	platelet-derived growth factor receptor binding	3/252	14/18432	0.000822184842419531	0.00327355621514178	0.00206186025630155	PDGFD/PDGFA/PDGFC	3
MF	GO:0019955	cytokine binding	8/252	144/18432	0.000831805267781927	0.00327355621514178	0.00206186025630155	EBI3/HYAL2/COMP/PXDN/LTBP3/LTBP1/TSKU/LTBP4	8
MF	GO:0019842	vitamin binding	8/252	149/18432	0.00103818673420048	0.00402091370071298	0.00253258585118246	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	8
MF	GO:0005506	iron ion binding	8/252	153/18432	0.00123117952268289	0.00469387193022853	0.00295645082749511	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	8
MF	GO:0004197	cysteine-type endopeptidase activity	7/252	120/18432	0.00131794161047877	0.00494735004548952	0.00311610486040324	CTSS/CTSK/CTSW/SFRP1/CTSV/CTSO/CTSD	7
MF	GO:0098641	cadherin binding involved in cell-cell adhesion	3/252	18/18432	0.001770145824506	0.00654417547241614	0.00412187065993424	ANXA1/ANXA2/S100A11	3
MF	GO:0005520	insulin-like growth factor binding	3/252	19/18432	0.0020809551160355	0.00757840370615913	0.00477328274848677	KAZALD1/IGFBP2/IGFBP6	3
MF	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	8/252	179/18432	0.00328490154932572	0.0117869996769923	0.00742408090095286	OGFOD2/PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	8
MF	GO:0005160	transforming growth factor beta receptor binding	3/252	24/18432	0.00413327367530917	0.014407411096792	0.00907455573827277	LRG1/LEFTY1/TGFB1	3
MF	GO:0005540	hyaluronic acid binding	3/252	24/18432	0.00413327367530917	0.014407411096792	0.00907455573827277	VCAN/HYAL2/HAPLN4	3
MF	GO:0070006	metalloaminopeptidase activity	3/252	26/18432	0.00520398195365059	0.0178841069956443	0.0112643641991547	MMP16/MMP17/MMP15	3
MF	GO:0005114	type II transforming growth factor beta receptor binding	2/252	10/18432	0.00779337710627686	0.0264108890823827	0.0166349862210003	LRG1/TGFB1	2
MF	GO:0034713	type I transforming growth factor beta receptor binding	2/252	11/18432	0.00943986342055734	0.031552420200219	0.0198733966748576	LRG1/TGFB1	2
MF	GO:0005507	copper ion binding	4/252	61/18432	0.00968050174893858	0.0319194922532569	0.0201045982268141	IL1A/GPC1/LOX/LOXL1	4
MF	GO:0008238	exopeptidase activity	5/252	98/18432	0.0111330776169044	0.0360427123714124	0.0227016221148671	ADAM10/CTSA/MMP16/MMP17/MMP15	5
MF	GO:0017154	semaphorin receptor activity	2/252	12/18432	0.0112264186074891	0.0360427123714124	0.0227016221148671	PLXNA3/PLXND1	2
MF	GO:0098631	cell adhesion mediator activity	4/252	64/18432	0.011419295522506	0.0361858195778112	0.0227917586641951	ANXA1/ANXA2/EMILIN1/S100A11	4
MF	GO:0008235	metalloexopeptidase activity	4/252	66/18432	0.0126831381905944	0.0396754579295519	0.0249897189720214	ADAM10/MMP16/MMP17/MMP15	4
MF	GO:0005024	transforming growth factor beta receptor activity	2/252	13/18432	0.013148936093219	0.040104255084318	0.0252597982843418	LTBP1/LTBP4	2
MF	GO:0031994	insulin-like growth factor I binding	2/252	13/18432	0.013148936093219	0.040104255084318	0.0252597982843418	IGFBP2/IGFBP6	2
MF	GO:0008234	cysteine-type peptidase activity	7/252	185/18432	0.0138462133711987	0.0417095810194135	0.0262709181571802	CTSS/CTSK/CTSW/SFRP1/CTSV/CTSO/CTSD	7
MF	GO:0016004	phospholipase activator activity	2/252	14/18432	0.0152033946350189	0.0452393694017637	0.0284941670951574	CCL5/CCL3	2
MF	GO:0004177	aminopeptidase activity	3/252	39/18432	0.0160645693169389	0.047225962811242	0.0297454295532413	MMP16/MMP17/MMP15	3
MF	GO:0015929	hexosaminidase activity	2/252	15/18432	0.0173858567708221	0.0499076359068304	0.0314344902605576	HYAL2/HYAL3	2
MF	GO:0070492	oligosaccharide binding	2/252	15/18432	0.0173858567708221	0.0499076359068304	0.0314344902605576	LGALS9/COLEC11	2
