hgnc_symbol	affy_hugene_2_0_st_v1
NFRKB	NA
HP	16820937
HP	NA
TNIP2	16973758
TNIP2	NA
KLK3	16864616
KLK3	NA
	16660309
PLA2G2C	16682792
PLA2G2C	16682801
PLA2G2C	NA
RNA5SP375	16771960
UBXN10	16660313
UBXN10	16660317
SBNO1	16771962
SBNO1	16771960
LINC01757	16660321
SDHC	NA
SDHC	16672872
SH3BP2	NA
SH3BP2	16964200
XPO1	NA
XPO1	16898110
ACOT12	16997702
ACOT12	NA
CNOT4	17063168
CNOT4	NA
RPL6P9	NA
RNA5SP143	16960049
PLS1	16946485
PLS1	NA
	16771996
MIR8072	NA
MTRFR	16758569
MTRFR	NA
SSBP2	16997721
SSBP2	NA
DHX37	NA
DHX37	16772197
	16672885
SELENOW	16863684
SELENOW	NA
ARNT	16692857
ARNT	NA
KRBA1	NA
KRBA1	17053131
CYTH2	16863799
CYTH2	NA
PLS1-AS1	16960051
RN7SKP25	16946511
RNU7-47P	16946532
PCOLCE2	NA
PCOLCE2	16960054
BRI3BP	16758879
ZNF793	16861563
ZNF793	NA
THRIL	NA
AACS	NA
AACS	16758885
HNRNPUL1	16862462
HNRNPUL1	NA
ADD1	16964232
ADD1	NA
PAQR9	16960075
RAD23BP1	NA
RNU6-138P	16951444
UBA5	NA
UBA5	16945777
SSTR5	16814577
	16826457
SOD1P2	17117676
	16818877
SALL1	16826460
SALL1	NA
SEPTIN1	16825779
SEPTIN1	NA
GDPD4	16742431
GDPD4	NA
COX20P2	NA
	16904484
SNORA70F	16904484
RNA5SP110	16887055
OR5H8	NA
GALNT3	16904551
GALNT3	NA
GALNT3	16904573
MTMR14	16937252
MTMR14	NA
AHCYL2	17051409
AHCYL2	NA
AHCYL2	17051439
AHCYL2	16952200
CLEC18A	16820655
CLEC18A	NA
CLEC18A	16828272
	16758928
	16758925
AMBRA1	16737717
AMBRA1	NA
GRIN2B	NA
GRIN2B	16761707
NKIRAS2	NA
NKIRAS2	16834252
	16887112
	16904573
	16904576
RNU6-1309P	NA
RPS27AP6	17120174
CYCSP51	NA
TTC21B	16904580
TTC21B	16904586
TTC21B	16904588
TTC21B	NA
PARP1	NA
PARP1	16699739
LLPH	16767136
LLPH	17117975
LLPH-DT	16753667
IRAK3	NA
IRAK3	16753670
C17orf113	17121770
C17orf113	16844996
DHX58	NA
DHX58	16844999
ZNF701	NA
ZNF701	17122018
ZNF701	16864893
RBMS1P1	NA
MIR6502	NA
	16767165
USP42	17043380
USP42	NA
PDCL3P7	NA
RN7SKP166	16753687
HELB	16753689
HELB	NA
ZNF667	16875881
ZNF667	NA
IL34	16820822
IL34	NA
LINC00955	16964495
	16964507
KAT2A	16845019
KAT2A	NA
LINC02171	16973850
TPSG1	16822629
LINC02600	16973854
ADRA2C	16964516
OR7E163P	NA
OR7E162P	NA
SMIM43	16979502
NECAB2	16821425
NECAB2	NA
LGALS13	16862101
OSBPL9P5	NA
OSBPL9P4	NA
	16767213
TBCEL	16732520
TBCEL	NA
TLCD3B	16825614
TLCD3B	NA
ZNF132	16876147
RAB11AP2	NA
SLC11A2	NA
SLC11A2	16764620
AURKC	16865973
AURKC	NA
PILRB	NA
	16986842
NFKB1	16969300
NFKB1	NA
SEM1P1	NA
SKP1	17124738
SKP1	NA
	16956652
OR5AC4P	17123174
OR5AC4P	NA
POU5F1P7	NA
OR5H1	16943145
NDUFS2	NA
NDUFS2	16672808
OR5H14	16943147
OR5H5P	NA
OR5H3P	NA
OR5H4P	NA
HSPB9	16834267
OR5H7P	NA
OR5H6	16943161
PPM1D	16836684
PPM1D	NA
MBTPS1	NA
MBTPS1	16828734
BRPF1	16937309
BRPF1	NA
ELSPBP1	16863723
ELSPBP1	NA
PRR12	16864201
PRR12	NA
DKK3	NA
ELN	17046998
ELN	NA
RAI1	16831621
RAI1	NA
	17120202
ZNF615	16874985
ZNF615	NA
FLACC1	16907234
FLACC1	NA
GCLC	NA
TEX2	16847795
TEX2	NA
PPIAP49	NA
	17124738
PPP2CA	17000022
PPP2CA	NA
PSMD7	16821021
PSMD7	NA
RNF212	NA
RNF212	16973465
	16828248
	17117692
PDPR2P	NA
PDPR2P	16828251
TRAK2	16907257
TRAK2	NA
ZNF772	NA
ZNF772	16875955
	17000040
CEACAM20	16873190
CLEC18B	NA
CLEC18B	16828272
	16972984
RNU4-64P	16982249
	16973036
DCK	NA
DCK	16967614
LARS2	16940065
LARS2	NA
XRRA1	NA
XRRA1	16742150
STRADB	NA
STRADB	16889503
KRT17	16844828
KRT17	17121740
KRT17	NA
ZNF57	16856848
ZNF57	NA
	17009663
GP1BA	16829967
RNU6-237P	16821045
	16828325
AXIN2	16847933
AXIN2	NA
ZNF253	16860097
ZNF253	NA
NPIPB15	16817553
NPIPB15	16821033
NPIPB15	16817391
NPIPB15	NA
SIX5	16873404
SLC4A4	16967631
SLC4A4	NA
KLHL31	17020214
ABCC12	16826278
ABCC12	NA
ZNF382	16861427
ZNF382	NA
SCYL2P1	NA
	16889526
C2CD6	16907281
C2CD6	NA
RDH16	16766341
TRAF4	16832588
TRAF4	NA
MPTX1	NA
OR10J2P	NA
DNAJC14	16765793
DNAJC14	16765790
OR10J7P	NA
OR10J8P	NA
CALHM5	17011949
OR10J9P	NA
MARK4	NA
MARK4	16863243
CALHM4	17011954
CALHM4	NA
PRDX1	16686472
ACTR6	NA
ACTR6	16755602
TMEM231	16828485
TMEM231	NA
RWDD1	17011966
RWDD1	NA
HMGB1P48	NA
MTCO2P16	NA
MTATP6P16	NA
MTCO3P16	NA
MTND3P16	NA
MTND4LP16	NA
MTND4P29	NA
NASP	NA
NASP	16664118
MTND5P31	NA
ENO1P4	NA
	16889528
MPP4	16907324
MPP4	NA
LARS2-AS1	16952787
LIMD1	16940092
LIMD1	NA
ELOB	16823193
ELOB	NA
RSPH4A	17011980
CCR9	16940144
CCR9	16940152
CCR9	NA
ZUP1	NA
ZUP1	17022964
TNNT1	16875599
TNNT1	NA
KPNA5	NA
KPNA5	17011992
CLIP1	16771680
CLIP1	NA
	16827626
FLT1P1	NA
RNU6-898P	16827628
RPS2P45	NA
CCR1	16952874
HAS3	16820528
HAS3	NA
TPH1	16736405
TPH1	NA
UQCRC2P1	NA
CCR2	NA
CCR2	16940172
CSHL1	NA
CSHL1	16847698
CCRL2	16940190
CCRL2	NA
LINC02009	17123272
CHTF8	16827630
CHTF8	NA
FAM240A	16940225
XCR1	16952868
	17039511
	17029213
	17036716
	17041994
	17039473
	17029175
	17034430
	17031998
	17041956
	17034468
	17036678
	17017355
	17031960
	17017316
CCR3	NA
CCR3	16940161
LY6G6E	17017355
SKIV2L	17028157
SKIV2L	17007029
SKIV2L	17041011
SKIV2L	17035730
ABCA8	16848123
ABCA8	NA
GRM5	16743130
GRM5	NA
RNU6-22P	NA
LTF	16952883
LTF	NA
DERPC	16827630
MSRB1	16822868
MSRB1	NA
RPL3L	16822877
RPL3L	NA
NDUFB10	16814854
ATG13	NA
ATG13	16724358
RPS2	16822889
RPS2	16822913
RPS2	16822917
RPS2	16822904
RPS2	16822919
RPS2	16822892
LDHAL6EP	NA
GC	16976676
GC	NA
CCDC17	NA
CCDC17	16686484
RNU6-651P	16889528
RPS2P16	NA
CDK15	16889530
CDK15	NA
RNA5SP163	16976699
CXXC4	16978639
CXXC4	NA
	16969396
ANKRD37	16972950
ANKRD37	NA
GPR179	NA
UFSP2	16982124
UFSP2	NA
GPBP1L1	NA
GPBP1L1	16686510
PITPNC1	16837191
PITPNC1	NA
RTP3	16940203
SNORA10	16822889
SNORA10	16822904
SNORA64	16822889
SNORA64	16822892
SNORA64	16822904
SNORA64	16822913
SNORA64	16822917
	16822919
	16822892
LRRC2	16952912
LRRC2	NA
SNORA78	16814863
RNF151	16814868
TBL3	16814872
TBL3	16814895
TBL3	NA
ST8SIA1	NA
KANK3	16868145
KANK3	NA
SLC16A6	16848070
RPS15AP10	16686536
RPL7AP16	NA
TMEM69	16664150
TMEM69	NA
	16982145
C4orf47	16972961
CRELD1	16937475
CRELD1	NA
SLC39A1	16693626
SLC39A1	NA
ARHGAP44	16831247
ARHGAP44	NA
ZNF140	16759652
ZNF140	NA
CCDC110	16982147
CCDC110	NA
UBE2V1P11	NA
RNU6-440P	16889561
MYH14	16864427
MYH14	NA
NUAK1	16769569
NUAK1	NA
GUK1	NA
GUK1	16678322
ALS2	16907353
ALS2	NA
TBC1D15	NA
TBC1D15	16754208
SCML4	17022276
SCML4	NA
MICAL2	NA
MICAL2	16722143
NOXO1	NA
NOXO1	16822928
PDLIM3	16982161
PDLIM3	NA
SEC63	17022295
SEC63	NA
SYNGR3	16814901
PITPNA	16839412
PITPNA	NA
RNU6-437P	17011391
RPL23AP50	NA
	17022331
MTHFD2P3	17022331
MMS22L	17021845
MMS22L	NA
NPW	NA
NPW	16814910
SORBS2-AS1	16972976
	16972981
RN7SL219P	NA
	16982244
SLC9A3R2	NA
SLC9A3R2	16814915
MIR1973	NA
TRMT112P1	NA
CUL4AP1	NA
PCDH7	16965798
PCDH7	NA
TLR3	16972993
TLR3	NA
SHMT1	NA
H1-7	16750582
SORBS2	NA
SORBS2	16982183
ZDHHC17	16754416
ZDHHC17	NA
MS4A6E	16725201
FLRT1	16726214
NTHL1	16822953
NTHL1	NA
TMEM218	16745767
TMEM218	NA
FGD2	NA
FGD2	17008056
MIR1225	NA
ZNF598	16822939
ZNF598	NA
HOXC5	NA
SIRT4	NA
SIRT4	16757873
OR2AP1	16752181
OR6C2	16752174
PHLDA1	16767751
MYO15A	16831702
MYO15A	NA
GLT8D2	16769419
GLT8D2	NA
RPL12P2	NA
LINC02539	17024168
LINC02539	NA
	17012938
WAKMAR2	17024172
WAKMAR2	NA
WAKMAR2	17024176
TNFAIP3	17012946
TNFAIP3	NA
LIN7A	16767991
LIN7A	NA
SOX6	NA
TSC2	NA
TSC2	16814927
SF3B5	17024418
MRPL42P3	NA
STX11	17013279
STX11	NA
TPT1P4	NA
C12orf71	16762624
FIGNL2	NA
ZNF891	16772829
ZNF324	16866312
RILPL2	16771998
	17017724
WNK1	16746591
WNK1	NA
PCMT1	17013616
PCMT1	NA
PPARG	16937741
PPARG	NA
ZNF836	NA
ZNF836	16875034
ZNF302	NA
ZNF302	16860782
ZNF302	17122096
DOP1A	17010639
DOP1A	NA
SERBP1	16688308
SERBP1	NA
OR52N2	16721310
	16742190
SLCO2B1	NA
	16975168
PGM2	NA
PGM2	16965922
ZNF814	17125928
ZNF814	17126056
ZNF814	NA
ZNF814	16876026
MIER1	16665853
MIER1	NA
CEP95	NA
CEP95	16837065
CLEC11A	16864575
SPTBN4	16862221
SPTBN4	NA
PSME2P4	NA
MRPS33P2	NA
	16975173
	16965986
PTTG2	16965983
TEC	16975777
TEC	NA
SEZ6	16842879
SEZ6	NA
RWDD2A	17010692
TBC1D30	16753550
TBC1D30	16753547
TBC1D30	NA
TXK	16975751
TXK	NA
CLLU1-AS1	16768471
CLLU1	NA
CLLU1	16755035
OR2AT1P	NA
TPBGL-AS1	NA
TPBGL-AS1	16742195
KRT19P2	16755223
	16965708
ZDHHC20P3	NA
MIR492	16755223
TPBGL	16729095
NR2C1	16768646
NR2C1	NA
STIM2	16965719
STIM2	NA
ARRB1	16742202
ARRB1	NA
HEATR6	16847319
HEATR6	16847321
HEATR6	NA
SPDYE3	17049252
SPDYE3	17058952
SPDYE3	17058405
SRPK2	NA
SRPK2	17061433
GPX4	16856453
SLC45A1	16658594
SLC45A1	NA
TAP2	17027101
TAP2	17032433
KIF17	NA
KIF17	16682861
DCP1A	16955098
DCP1A	16955096
DCP1A	NA
NDUFA12	NA
NDUFA12	16768628
SPAG9	16846745
SPAG9	NA
	16941807
SNORD38C	16955113
	16955115
	16955117
	16729097
	16729100
CHDH	16955119
CHDH	NA
KLHL35	16742230
KLHL35	NA
RNF10	NA
RNF10	16757915
IL17RB	16941871
CDON	16745870
CDON	NA
ZNF669	16701503
ZNF669	NA
RWDD4P1	NA
	17050050
RNU6-1322P	17050053
RNU6-1322P	16913867
SPDYE2B	17058928
SPDYE2B	17049869
SPDYE2B	17049852
TOR1AIP2	16696870
TOR1AIP2	NA
SPDYE5	17047298
SPDYE5	17058928
SPDYE5	17049869
SPDYE5	17049852
TBC1D1	16965942
TBC1D1	NA
SPDYE9	17058952
SPDYE9	17058394
SPDYE9	17058405
SPDYE11	17058952
SPDYE11	17058394
SPDYE11	17058405
SPDYE13	17058952
SPDYE13	17058405
SPDYE15	17058952
SPDYE15	17058394
SPDYE15	17058405
ACTR8	16955133
ACTR8	NA
UCHL5	16697438
UCHL5	NA
SPDYE17	17058952
SPDYE17	17058394
SPDYE17	17058405
SPDYE18	17058928
SPDYE18	17049869
SPDYE18	17058960
SPDYE18	17049852
SPDYE1	17058928
SPDYE1	17045579
SPDYE1	17049869
SPDYE1	17049852
TAF6	17060448
TAF6	NA
FANCD2	17123142
FANCD2	16937505
FANCD2	NA
SLC25A3	17118878
SLC25A3	16755540
SLC25A3	16755520
SLC25A3	NA
SLC25A3	17118876
PTCHD3P3	NA
RNY3P11	17011560
RPL7P28	NA
CD164	NA
CD164	17022388
RPS13	16736211
RPS13	NA
RPS13	17118820
RPS13	16736224
ZNF419	NA
ZNF419	16866041
SNORD14A	16736224
SNORD14B	17118820
SNORD14B	16736224
RNU6-593P	16736266
PIK3C2A	NA
PIK3C2A	16736226
NUP54	NA
NUP54	16977066
KCNN4	NA
KCNN4	16873087
APAF1	16755542
APAF1	NA
PPIL6	17022406
PPIL6	NA
DCUN1D4	NA
DCUN1D4	16966649
ZNF568	16861481
ZNF568	NA
DNAJC4	16726293
DNAJC4	NA
AGPS	16888047
AGPS	16888073
AGPS	NA
SP2	NA
SP2	16835335
SMIM1	16658226
SMIM1	NA
MPP2	16845478
MPP2	NA
FGF12	16962734
FGF12	NA
ZNF726	NA
RNF19B	16684812
MED19	16738571
SMPD2	17011572
ZNF626	16870788
TTC36-AS1	16745035
TTC36-AS1	NA
MICAL1	17022422
MICAL1	NA
IQCN	16870367
IQCN	NA
TTC36	16731911
	17042712
	17042716
	17054239
PRKAR1B-AS2	17042728
MIR6083	NA
RNU6-143P	16944892
GTF3C6P3	NA
PRR15	17044692
UMPS	16944894
UMPS	16944912
UMPS	NA
GMEB1	16661648
ZNRF2P2	NA
TMEM25	16731918
TMEM25	NA
TMSB4XP3	NA
DPY19L2P3	17124448
DPY19L2P3	17124444
DPY19L2P3	17124446
DPY19L2P3	17044701
ZNF99	16870879
ZNF461	16871698
ZNF461	NA
MIR550A3	17056289
S100A11P2	NA
TBX20	17120818
TBX20	17056625
CC2D1B	NA
CC2D1B	16687150
	17056635
GTF2I	NA
GTF2I	17046886
GTF2I	17058731
NDUFS7	NA
NDUFS7	16856543
RNU6-936P	16877760
CENPO	NA
CENPO	16877762
DUTP7	NA
LRRC66	16975912
SGCB	16975918
DNAJC27	16895317
DNAJC27	NA
MIR544B	16944912
LINC02480	16966680
ITGB5	16958356
ITGB5	NA
SPATA18	16966685
SPATA18	NA
DAB1	16687799
DAB1	16687827
DAB1	16687825
DAB1	NA
RPS13P5	NA
	16895333
	16895335
RN7SL856P	NA
SUCLA2P3	NA
NSUN7	16966256
NSUN7	16966276
NSUN7	NA
ADCY3	16895278
ADCY3	NA
LRRC8B	16666965
ZBTB24-DT	17011586
BTBD8	16667105
BTBD8	16667119
ZBTB24	17022465
ZBTB24	NA
ITGB5-AS1	16944914
ENO1P3	NA
MUC13	16958382
MUC13	NA
IFNL4	NA
BAX	16863922
BAX	NA
ARL4AP2	NA
PDHA1P1	NA
PGM3	17021188
PGM3	NA
PPIAP16	NA
ZC3H11A	NA
ZC3H11A	16676228
ZC3H11A	16676258
ZC3H11A	16676263
APBB2	16975419
APBB2	NA
APBB2	16975456
FLNB	NA
FLNB	16942103
IFT46	16745041
IFT46	NA
WDR33	16902570
WDR33	16902567
WDR33	NA
IGFL4	16873507
IGFL4	16873513
	16863401
	16873525
IGFL2-AS1	NA
IGFL2-AS1	16873528
PSME3	NA
PSME3	16834486
IGFL1P1	NA
	16863404
RPL12P41	NA
IGFL1	16863419
MBD3L3	16867910
MBD3L3	16857547
MBD3L3	16867905
MBD3L3	16857552
RYR1	16861734
RYR1	NA
SFT2D3	16885421
RNY4P7	NA
	16902601
ZFP91P1	NA
POLR2D	16902603
POLR2D	NA
RNU6-395P	16885428
RPS26P19	NA
SAP130	16902623
SAP130	NA
RPL5P30	NA
RNU6-1157P	16731965
	17006949
	17028046
	17035619
	17040902
	17030856
	16732023
MIR6716	NA
SLC22A24	16739699
CD3E	16731795
CAP1	16662968
CAP1	NA
C16orf91	16822699
PERCC1	NA
KMT2A	NA
KMT2A	16731858
KMT2A	16731911
CCDC154	NA
CCDC154	16822707
PSD4	NA
PSD4	16884648
CREBL2	16748465
LINC01567	16825150
RPL21P136	NA
GPR19	16761646
GPR19	NA
NCOR1	16841707
NCOR1	NA
	16748471
	16761654
APOLD1	16748496
APOLD1	16748502
APOLD1	16748500
APOLD1	16748490
HCG22	17026244
HCG22	17027695
HCG22	17030544
HCG22	17006546
HCG22	17033249
HCG22	17035340
HCG22	NA
MIR613	16748498
STX8P1	NA
DDX47	16748502
DDX47	NA
	16902011
PAX8-AS1	NA
PAX8-AS1	16884679
COX7A2	17020918
COX7A2	NA
TSBP1	17017852
TSBP1	NA
CLIC1P1	NA
RPL12P33	NA
PAX8	16902015
PAX8	NA
HNF1A	16758011
HNF1A	NA
	16966276
	16975456
RNA5SP160	16966279
RNU6-836P	NA
RNU6-1195P	16966283
CYB5B	NA
CYB5B	16820592
UCHL1-DT	16975460
UCHL1-DT	NA
UCHL1	NA
UCHL1	16966285
ACOT7	NA
ACOT7	16681103
GTF2IRD2	17058672
GTF2IRD2	NA
ADM5	16864273
FCGBP	NA
ATG9B	NA
ATG9B	17064325
TOR1AIP1	16674449
TOR1AIP1	NA
IGKV1OR2-108	16884697
RPS27A	17119982
RPS27A	16880229
SHANK1	16874604
SHANK1	NA
GBX1	17064417
FOXL3	17042699
SEM1	17060005
SEM1	17060012
SEM1	17060014
SEM1	NA
SEM1	17060026
ATP2A2	NA
ATP2A2	16756923
ZNF747	16825819
LINC01594	16901549
SETD6P1	NA
WASF1P1	NA
SULT1C2	16884030
SULT1C2	NA
MOSMO	16816756
PHF21A	16737669
PHF21A	NA
VWA3A	NA
VWA3A	16816766
MARK2P10	NA
HSPB11	NA
HSPB11	16687467
DPY19L1	NA
DPY19L1	17056587
LINC02521	NA
LINC02521	17004244
	16975465
RPL12P20	NA
MYLK4	17015064
OR2Z1	16857938
OR7G2	16868352
CAMK2D	16979133
CAMK2D	NA
OR4F17	16856168
OR4F17	16814056
SCGN	17005473
CEACAM19	NA
CEACAM19	16863011
EPHB2	16660596
EPHB2	NA
MIR548N	NA
WNT2	17062127
WNT2	NA
PRELID1P2	NA
H2AC1	17016296
H2BC1	17005488
H2BC2P	NA
H2AC2P	17005491
IGFL2	16863393
SNRPC	17007661
SNRPC	NA
SDR42E2	16816806
SULT1C2P2	NA
SULT1C2P1	16884045
EEF2K	NA
ASZ1	17062137
ASZ1	NA
GMCL1P2	NA
SULT1C4	16884050
VSTM2B	16860395
VSTM2B	16860398
UHRF1BP1	17007673
RN7SL769P	NA
MBD3L1	16857942
PYM1	NA
PYM1	16765832
SMIM12P1	NA
REV1	16901027
REV1	NA
GRIK5	NA
GRIK5	16872682
RBM22P12	NA
PMEL	16765848
PMEL	NA
PMEL	16765845
	17007699
ANKS1A	17007701
ANKS1A	NA
KRBOX5	NA
KALRN	16944798
KALRN	16944912
KALRN	NA
ANKRD49P4	NA
TMCO1	16695907
TMCO1	NA
CFTR-AS1	17062157
	17062160
CTTNBP2	17062163
CTTNBP2	NA
SMTNL1	16724849
OR52I1	16721178
MMP26	16721196
VN1R67P	NA
VN1R3	NA
POLR3K	16822290
SNRNP25	16814083
SNRNP25	NA
OR51S1	16734805
NARF	NA
NARF	16839063
NRXN2	NA
NRXN2	16739911
MPG	16814096
MPG	NA
HSPE1P11	NA
CDK11B	NA
TCP11	NA
TCP11	17018434
TMEM219	16817736
TMEM219	NA
CHPF2	17053638
CHPF2	NA
	16883461
LINC01104	16883463
	16902690
	17117884
	17122532
KLF2P1	NA
CYP4F27P	NA
APOOP2	NA
POTEF	16885596
POTEF	16902703
POTEF	NA
POU1F1	16956543
MIR671	NA
DPEP1	16822035
DPEP1	NA
ORAI2	17049814
ORAI2	NA
USP29	NA
USP29	16865961
POTEF-AS1	16885506
RNU6-1049P	16902724
RBM44	16892956
RBM44	NA
CDK2	16752305
CDK2	NA
	16944929
	17123318
MIR548I1	16958522
RPS3AP14	NA
	17123320
ERVV-1	16864905
HDAC9	NA
HDAC9	17043882
SNRPCP11	NA
NABP1	NA
NABP1	16888963
NABP1	16888979
LINC02614	17123324
LINC02614	17123328
LINC02614	17123326
LINC02614	17123334
LINC02614	NA
LINC02614	17123322
LINC02614	17123330
LINC02614	16958526
NMRK2	16857068
ENPP7P4	17123184
	16958529
	17123332
ATF7IP2	NA
ATF7IP2	16815791
ATF7IP2	16815807
ROPN1B	NA
ROPN1B	16944937
NLRP13	16875836
CLEC4G	16867989
GLIPR1L1	16754348
GLIPR1L1	NA
	16944956
POLQ	16957951
POLQ	NA
MEN1	16740074
MEN1	NA
GLIPR1L2	16754358
GLIPR1L2	NA
DPF1	16871893
DPF1	NA
	16888982
GLIPR1	16754373
RPL7AP11	NA
ARGFX	16944559
ARGFX	16944566
CAVIN2	16906615
FBXO40	16944568
DNAJB1P1	NA
SRGAP3-AS4	16937176
	16950513
	16950515
	16950517
	16950539
PGAM1P4	NA
ACTG2	16881594
ACTG2	NA
THUMPD3	NA
THUMPD3	16937181
NLRC5	NA
NLRC5	16819355
MED24	16844248
MED24	NA
MED24	16844292
GLIPR1-AS1	16767714
KRR1	16767714
KRR1	16767717
KRR1	NA
LHFPL4	16950541
LHFPL4	NA
DUSP5P2	NA
RASSF1	NA
RASSF1	16954440
DGUOK	16881615
DGUOK	NA
TMA16P1	NA
OR6C4	16752178
GLYATL2	16738657
LMNTD1	NA
LMNTD1	16762413
GLYATL1P2	16725015
GLYATL1P2	NA
	16738668
MIR612	17118792
LINC02736	16740403
LINC02736	NA
SNRPGP19	NA
ZNRD2	16726925
ZNRD2	16726936
RNA5SP97	16899084
	16881629
TET3	16881629
TET3	16881634
TET3	16881631
TET3	NA
FAM89B	16726936
	16762440
TRHDE-AS1	NA
TRHDE-AS1	16767606
EHBP1L1	16726945
EHBP1L1	NA
GFPT1	16898578
GFPT1	NA
	17009615
TMEM14A	17009620
H3P35	NA
GSTA8P	17124270
CHCHD3P2	NA
SREK1IP1P2	NA
GSTA7P	NA
	16767618
GSTA2	17020059
KCNK6	16861647
KCNK6	NA
MCF2L2	16962034
MCF2L2	NA
ERBB3	NA
ERBB3	16752397
GSTA12P	NA
GSTA10P	NA
MAP3K5	17024079
MAP3K5	NA
KCNK7	NA
KCNK7	16740459
ATP8B3	16866750
ATP8B3	NA
ACOT11	16664978
ACOT11	NA
MAP3K11	NA
MAP3K11	16740469
SPDYE10	17058952
SPDYE10	17058394
SPDYE10	17058405
	17059591
STEAP1	17048072
STEAP1	NA
DEF6	17007795
STEAP2	NA
STEAP2	17048083
ZSCAN12P1	17005894
ZSCAN12P1	NA
OR1F12P	NA
FANCE	17007824
FANCE	NA
AKR1A1	16664100
AKR1A1	NA
AAK1	16898617
AAK1	NA
PCNX3	16726977
PCNX3	NA
C19orf12	16871067
C19orf12	16871070
C19orf12	16871072
RPL3P7	NA
OSTM1-AS1	17011393
NR2E1	17011397
NR2E1	NA
NPM1P12	NA
	17053125
IFNL3	16872181
ZNF777	17064174
KCNT2	16697492
KCNT2	NA
IFRD2	16954354
IFRD2	NA
ZNF746	17064185
ZNF746	17124912
ZNF746	17124914
ZNF746	NA
SMIM7	NA
SMIM7	16870070
MIR4690	NA
SIPA1	16727017
SIPA1	NA
HEATR3	16818733
HEATR3	NA
TRHDE	NA
TRHDE	16754269
EPC2	NA
EPC2	16886356
GARIN1B	17051217
GARIN1B	NA
SNX3	17022349
TMEM114	NA
TMEM114	16823740
FMNL1	NA
FMNL1	16834931
	17011414
RNA5SP212	17011414
	17011416
	17011419
RNU6-1144P	17011422
RNU6-770P	17011448
OSTM1	17022333
OSTM1	NA
PDK4-AS1	NA
PDK4-AS1	17048625
NDRG4	NA
NDRG4	16819689
RNU2-9P	16903456
MBNL1	NA
MBNL1	16947061
OR6C7P	NA
PDK4	17059955
PDK4	NA
OR6C75	16752166
OR6C75	NA
OR6C71P	NA
OR6C66P	NA
OR6C73P	NA
MIR4489	17118796
RN7SL309P	NA
PHC1P1	16765683
MS4A4E	NA
MS4A4E	16738845
OR6C76	16752172
ASS1P14	NA
	16749867
OR6C69P	NA
OR6C72P	NA
OR6C6	16765681
OR6C5P	NA
ANP32D	16750595
C12orf54	16750597
C12orf54	NA
DYNC1I1	17048639
DYNC1I1	NA
LTBP3	16740412
LTBP3	NA
	16763926
	16763928
RPS10P20	NA
	16750613
LALBA	16763931
	16965048
SLC2A9-AS1	16965051
MIR3138	16974313
RNA5SP155	16974315
RAF1P1	NA
	16752143
NEUROD4	16752147
OR9K1P	NA
B9D1	NA
B9D1	16842242
OR9K2	NA
OR9K2	16752151
OR9R1P	NA
WDR1	NA
WDR1	16974280
WDR1	16974315
TMEM38A	16859330
TMEM38A	NA
HCN2	16856216
RPL13AP20	16748527
GPRC5A	NA
GPRC5A	17118868
GPRC5A	16748529
POLRMT	16866456
POLRMT	17121810
POLRMT	NA
MIR614	17118868
	16748553
	16748556
HEBP1	16761663
HEBP1	NA
HTR7P1	NA
CTSK	16692846
CTSK	NA
	16755581
RNA5SP366	16769005
	16755586
GARIN6	16755592
PRKAG1	NA
PRKAG1	16764131
EPB41	16661687
EPB41	NA
LYPD6B	NA
	16964731
FGF22	NA
FGF22	16856226
RNF126	16866479
RNF126	NA
PCGF3	NA
PCGF3	16963798
RETNLB	16957200
RETNLB	NA
FAM8A3P	NA
OR5K2	16943175
SLC22A14	NA
SLC22A14	16939184
LYPD6	16886448
FSTL3	16856232
FSTL3	NA
POLR3KP2	NA
SSTR2	16837426
COG1	16837433
COG1	NA
RPL17P13	NA
MMADHC	16903461
MMADHC	NA
ZPLD1	16943499
ZPLD1	16943521
	16728276
	16741411
ANGPTL8	16858417
LINC02753	16741414
SPDYE6	17058928
SPDYE6	17049869
SPDYE6	17060961
SPDYE6	17049852
LINC02584	16741418
RNU6-1175P	NA
	16728329
ANO1-AS1	16741423
FADD	16728331
	16741426
CSN3	16967472
TSPAN16	16858424
TSPAN16	NA
LAMTOR4	NA
LAMTOR4	17049170
C17orf80	16837451
C17orf80	NA
VSIG10L2	16733191
VSIG10L2	NA
MKRN2OS	16950845
MKRN2OS	16950840
FAM90A26	16964985
ANO1	16728287
ANO1	NA
CDKN1B	NA
CDKN1B	16748474
CDKN1B	16748477
PRSS48	16971435
TADA3	16950569
TADA3	NA
GK3P	NA
ERP29	16757211
ERP29	NA
MDFIC	17050497
MDFIC	NA
RHOH	NA
RAB3D	16868912
RNU6-601P	16903475
LINC01931	NA
LINC01931	16903477
LINC01818	16886466
LINC01817	16903487
CPSF4L	16848476
MTLN	16901666
MTLN	NA
CTAGE8	17052917
CTAGE8	17064036
KCP	NA
KCP	17062711
THNSL2	16882615
THNSL2	NA
EBI3	16857136
EBI3	NA
CDC42EP4	16848489
CDC42EP4	NA
GADL1	16951863
GADL1	NA
NAA25	16770309
NAA25	NA
NAA25	16770342
FAM104A	16848470
FAM104A	NA
FRG2C	16942722
FRG2C	17100849
ITPR1	NA
ITPR1	16936947
	16966233
RNU6-638P	16849526
	16838412
ANKRD24	16857110
ANKRD24	NA
RPL9P29	NA
